time,FMIDPRICE,f2,f3,f4,f5,f6,f7,f8,f9,f10
2017-09-01 09:12:57.868818,10545.5,-59.0,-0.981308411215,-1.09597299406,0.999461303326,0.0,0.0,11.0,0.0,0.513941474952
2017-09-01 09:12:58.118852,10544.5,-52.0,-0.781512605042,-0.433303090635,0.0,0.0,-1.0,-1.0,0.0,0.0
2017-09-01 09:13:01.993861,10543.5,-51.0,0.977272727273,-0.891366888894,-1.49527045272,0.0,-21.0,5.0,-0.230883123408,0.135572943604
2017-09-01 09:13:02.243834,10544.5,0.0,-0.962962962963,-0.244105641108,0.956654637336,0.0,-1.0,-1.0,0.0,0.0
2017-09-01 09:13:03.743852,10543.5,-26.0,0.978260869565,0.443163561642,0.828935436105,1.0,0.0,-3.0,0.0,0.0
2017-09-01 09:13:04.618846,10544.5,-2.0,0.978260869565,0.30522999202,0.543037887157,1.0,1.0,-1.0,0.0,0.0
2017-09-01 09:13:04.743853,10543.5,2.0,0.978260869565,0.192886034306,0.550166041518,1.0,-3.0,0.0,0.0,0.0
2017-09-01 09:13:05.243853,10544.5,2.0,-0.961538461538,-0.171860320422,0.0,0.0,1.0,-1.0,0.0,0.0
2017-09-01 09:13:06.618863,10543.5,-59.0,-0.961538461538,-0.971417836486,-2.30480785652,0.0,-4.0,-64.0,0.0,-0.174806724372
2017-09-01 09:13:07.118870,10542.5,-89.0,0.846153846154,-1.48903304151,-1.31978339305,0.0,-19.0,-5.0,-0.135317296948,-0.174806724372
2017-09-01 09:13:10.243815,10541.5,-61.0,-0.980582524272,1.01058581132,-1.50965057405,0.0,-30.0,-82.0,-1.18222717715,-6.37162986573
2017-09-01 09:13:12.243859,10540.5,-60.0,0.973684210526,0.979966935564,-1.48983976747,0.0,-60.0,-49.0,0.640957989364,-1.86613336663
2017-09-01 09:13:13.743821,10541.5,73.0,0.979797979798,1.1428465403,1.35754533723,0.0,-15.0,-20.0,0.0,-2.36182068402
2017-09-01 09:13:14.243885,10542.5,20.0,-0.986013986014,0.798275399889,0.0,-1.0,3.0,5.0,0.384805205681,0.476550899022
2017-09-01 09:13:14.368917,10541.5,-1.0,0.960784313725,0.811743753938,0.483220280051,0.0,-2.0,4.0,0.0,0.0
2017-09-01 09:13:14.743886,10542.5,79.0,0.970149253731,0.883289605078,1.58778285023,0.0,-2.0,10.0,0.0,0.233075632496
2017-09-01 09:13:15.493853,10541.5,-28.0,0.982300884956,0.688767300433,0.589778474959,0.0,-7.0,-15.0,0.0,-0.348045507959
2017-09-01 09:13:17.993868,10540.5,-102.0,0.981818181818,-1.06543787084,-1.36058020922,0.0,-13.0,-46.0,-0.174806724372,-2.12652907689
2017-09-01 09:13:20.368887,10541.5,215.0,0.972972972973,1.00058272871,1.48912140311,1.0,1.0,21.0,0.0,0.348045507959
2017-09-01 09:13:22.868941,10542.5,61.0,0.896907216495,0.766735290027,1.3336572899,0.0,5.0,1.0,0.0,0.054055516508
2017-09-01 09:13:25.743906,10541.5,-222.0,-0.95652173913,1.04892984973,-1.19572100076,0.0,-11.0,-15.0,0.0,-0.230883123408
2017-09-01 09:13:26.993856,10542.5,65.0,-0.976744186047,0.52924906002,1.47501430265,0.0,6.0,10.0,0.0,0.0
2017-09-01 09:13:27.493868,10541.5,4.0,0.979381443299,0.388953973375,0.795521507845,0.0,-3.0,-3.0,0.0,0.0
2017-09-01 09:13:27.618886,10542.5,-4.0,-0.976744186047,0.405010045771,-0.628359081544,0.0,1.0,-11.0,0.0,-0.182321556794
2017-09-01 09:13:28.118893,10543.5,156.0,-0.976744186047,2.33779714733,1.31935905364,0.0,13.0,50.0,0.270634593895,0.0
2017-09-01 09:13:28.868891,10542.5,25.0,0.985714285714,1.41352074367,0.812373607725,1.0,0.0,-2.0,0.0,0.0
2017-09-01 09:13:28.993888,10543.5,5.0,-0.95,0.121415074173,0.134819729284,0.0,1.0,0.0,0.0,0.0
2017-09-01 09:13:32.743907,10544.5,57.0,-0.98,0.736079811244,1.33137550719,0.0,-21.0,-8.0,-0.230883123408,0.263134962184
2017-09-01 09:14:02.994003,10543.5,-92.0,-0.985507246377,-0.644674559841,-1.49999267278,0.0,-2.0,-14.0,0.196876290416,-0.505832521664
2017-09-01 09:14:11.118973,10542.5,-52.0,-0.974842767296,-0.967613705607,-1.4999247115,-1.0,-17.0,-29.0,-0.466151264992,-0.582206898459
2017-09-01 09:14:15.493998,10543.5,81.0,-0.772727272727,1.2471222241,1.00013236155,0.0,7.0,17.0,0.0,1.01776427905
2017-09-01 09:14:20.993976,10544.5,75.0,-0.801801801802,1.22552137207,1.19036239931,0.0,8.0,21.0,0.285930539413,-0.92986564025
2017-09-01 09:14:24.118982,10545.5,51.0,-0.955223880597,0.98291296658,0.539414969503,-1.0,21.0,-8.0,0.69333516289,-0.197351221638
2017-09-01 09:14:25.494030,10546.5,73.0,0.959183673469,1.72806997415,1.49652128704,0.0,4.0,49.0,0.0,0.59308871527
2017-09-01 09:14:28.369114,10547.5,57.0,-0.973154362416,1.1034481285,1.11527623597,0.0,31.0,30.0,0.0,0.904259490293
2017-09-01 09:14:32.868992,10548.5,61.0,-0.973154362416,1.16080599827,1.46340748633,0.0,38.0,55.0,0.314007497619,2.57682674183
2017-09-01 09:14:34.368984,10547.5,57.0,-0.977272727273,0.521307365915,1.02281621511,1.0,-1.0,1.0,0.0,0.381240719217
2017-09-01 09:14:34.744037,10548.5,-59.0,-0.977011494253,0.3914367285,-0.939170562652,0.0,4.0,-2.0,0.0,0.0
2017-09-01 09:14:37.494048,10549.5,105.0,-0.981132075472,1.16716914852,-1.48386776262,-1.0,30.0,97.0,0.0,1.60541998618
2017-09-01 09:14:39.744028,10550.5,54.0,-0.962962962963,1.3959981131,1.34261404536,0.0,40.0,36.0,0.349613448744,1.10169525315
2017-09-01 09:14:42.744035,10551.5,40.0,-0.981818181818,0.369020092762,0.0,0.0,36.0,22.0,0.174806724372,0.120922834423
2017-09-01 09:14:44.244125,10552.5,89.0,-0.981308411215,1.75393647419,1.24010581448,0.0,13.0,75.0,0.233075632496,2.81503865946
2017-09-01 09:14:44.744112,10553.5,83.0,0.987951807229,2.31961388128,1.6349408031,1.0,26.0,32.0,0.058268908124,0.0711560138548
2017-09-01 09:14:46.119075,10552.5,-59.0,-0.964912280702,-0.891019516018,-1.41630303635,0.0,10.0,22.0,0.0,1.44288165989
2017-09-01 09:14:56.619107,10551.5,-95.0,-0.974522292994,-1.4877718373,-1.51154932176,-1.0,-1.0,-2.0,-0.058268908124,0.14045758911
2017-09-01 09:14:57.119053,10552.5,39.0,-0.958620689655,-0.579503722225,-0.859347566795,0.0,3.0,4.0,0.0,0.0
2017-09-01 09:15:00.494134,10553.5,-95.0,-0.986206896552,1.6409559255,1.52006610578,1.0,18.0,56.0,0.0,1.78207280108
2017-09-01 09:15:00.869081,10552.5,-43.0,0.981308411215,0.534183360706,-0.746578514197,0.0,-14.0,-13.0,-0.571861078826,0.0
2017-09-01 09:15:03.619083,10551.5,-118.0,0.980952380952,-1.06061826202,-1.4459912843,0.0,-6.0,-18.0,0.0,-0.0333724996799
2017-09-01 09:15:05.494094,10552.5,28.0,-0.98275862069,0.691697184761,1.25342583808,0.0,2.0,4.0,0.0,-0.285930539413
2017-09-01 09:15:12.369095,10553.5,112.0,-0.982608695652,1.66562705991,1.49996611485,1.0,34.0,39.0,0.445260015355,-0.0550474160046
2017-09-01 09:15:12.869067,10552.5,-100.0,-0.944444444444,0.729919828039,-1.39494602003,0.0,-4.0,-3.0,0.0,0.0
2017-09-01 09:15:19.869059,10553.5,-43.0,-0.966386554622,1.05236877622,-0.787995469565,0.0,23.0,31.0,0.0,0.74817766786
2017-09-01 09:15:20.744094,10552.5,-6.0,0.935483870968,-0.484098484063,-0.115748974114,0.0,2.0,0.0,0.0,0.0
2017-09-01 09:15:23.994248,10551.5,-73.0,0.941176470588,-2.12843335165,-0.999056559582,0.0,-15.0,-34.0,0.0,-1.29124437976
2017-09-01 09:15:25.994159,10550.5,-110.0,0.931818181818,-1.34551106232,-0.845615517654,0.0,-7.0,-39.0,0.0,-0.29134454062
2017-09-01 09:15:27.869160,10549.5,-65.0,-0.959459459459,-1.21913638101,-1.51399062215,-1.0,-19.0,-54.0,-0.15700374881,-2.61491046003
2017-09-01 09:15:30.619134,10548.5,-50.0,0.9,-0.9596159744,-1.31884010546,0.0,-13.0,-18.0,0.0,-0.42314676076
2017-09-01 09:15:35.119142,10549.5,12.0,-0.98347107438,0.844746852837,1.00012217478,0.0,12.0,17.0,0.0,0.174806724372
2017-09-01 09:15:42.869173,10548.5,75.0,-0.931506849315,1.35189834037,-1.49995846749,0.0,-13.0,-19.0,0.0,-1.15084737257
2017-09-01 09:15:49.119106,10549.5,65.0,0.95,1.50703278709,1.19047655186,0.0,4.0,26.0,0.0,0.466151264992
2017-09-01 09:15:49.369236,10550.5,78.0,0.955555555556,2.48266837882,1.42141585013,0.0,75.0,40.0,2.52866856247,2.18497863511
2017-09-01 09:15:50.244185,10549.5,80.0,0.987341772152,2.08919396585,1.16396529012,0.0,-7.0,-1.0,0.0,0.0
2017-09-01 09:15:50.744105,10548.5,-95.0,0.987341772152,-1.69050978361,-1.11780341384,0.0,-5.0,-9.0,0.0,-0.285930539413
2017-09-01 09:15:53.494088,10549.5,209.0,0.981818181818,-1.37925720021,1.49553379351,1.0,10.0,25.0,0.0,0.0
2017-09-01 09:16:00.494211,10548.5,-85.0,0.941176470588,-1.64412748409,1.50002249653,0.0,-7.0,-20.0,-0.12002135143,-1.08933108417
2017-09-01 09:16:01.244530,10547.5,-57.0,0.9375,-1.21641374727,-0.262967453485,0.0,-27.0,-55.0,-1.23137665818,-3.33585629315
2017-09-01 09:16:02.119227,10548.5,-112.0,0.9375,-2.1118143155,0.882720353736,0.0,4.0,0.0,0.0,0.721829678203
2017-09-01 09:16:02.744148,10549.5,95.0,-0.969230769231,1.08450329714,1.16828982686,0.0,0.0,4.0,0.0,0.174806724372
2017-09-01 09:16:03.494184,10548.5,-23.0,-0.969230769231,0.480643265008,-0.553053853377,0.0,1.0,-8.0,0.0,0.0
2017-09-01 09:16:21.119208,10549.5,-111.0,-0.969230769231,-0.839119614454,-1.50111604489,0.0,14.0,-16.0,0.0,-0.856652045838
2017-09-01 09:16:21.994197,10548.5,-4.0,0.980769230769,0.182804921945,1.00448176165,0.0,-2.0,1.0,0.0,0.0
2017-09-01 09:16:23.369156,10549.5,53.0,0.987261146497,-0.286266913876,0.673978956269,1.0,2.0,-1.0,0.0,-0.174806724372
2017-09-01 09:16:32.869204,10548.5,-82.0,-0.949367088608,0.515782383195,-1.49832602125,0.0,-7.0,7.0,-0.349613448744,-0.940392172664
2017-09-01 09:16:35.619228,10549.5,81.0,0.954545454545,0.575478262892,1.29482413942,0.0,6.0,14.0,0.0,0.0
2017-09-01 09:16:37.869228,10548.5,-27.0,-0.983870967742,-0.353715878274,-1.30950849264,-1.0,-2.0,-3.0,0.0,0.0
2017-09-01 09:16:38.369215,10549.5,-8.0,-0.984251968504,-0.312876034145,-0.855227412274,-1.0,1.0,3.0,0.0,0.0
2017-09-01 09:16:38.494261,10548.5,-3.0,0.877551020408,0.538763907844,-0.168279492454,0.0,-1.0,1.0,0.0,0.0
2017-09-01 09:17:17.369292,10547.5,-51.0,0.952380952381,-1.40248245817,-1.4999677607,-1.0,-40.0,-68.0,-0.174806724372,-2.75870020942
2017-09-01 09:17:18.744273,10546.5,-15.0,0.952380952381,-1.88060759043,-1.45496764482,0.0,-32.0,-112.0,-0.381240719217,-0.546964670382
2017-09-01 09:17:23.244336,10547.5,199.0,0.96,3.0336614118,1.49992617392,1.0,-13.0,-27.0,0.0,-2.5377790124
2017-09-01 09:17:23.369318,10548.5,18.0,0.828571428571,2.57324648823,1.63431032785,1.0,5.0,19.0,0.0,0.679015326632
2017-09-01 09:17:28.994339,10549.5,-54.0,-0.972972972973,2.30888357708,1.40681393026,0.0,6.0,28.0,0.0,0.423712211166
2017-09-01 09:17:30.244320,10550.5,118.0,0.96,1.69249344332,0.70865474219,0.0,16.0,10.0,0.0,0.460737263785
2017-09-01 09:17:33.369270,10551.5,79.0,-0.986577181208,2.35800249851,1.41159919295,0.0,15.0,45.0,0.0,-0.133037440173
2017-09-01 09:17:36.869374,10552.5,122.0,-0.986577181208,2.17918345473,1.69874680265,0.0,33.0,46.0,1.30974366478,1.09282392578
2017-09-01 09:17:42.619286,10553.5,72.0,-0.985915492958,1.84525811513,1.87574878149,0.0,29.0,77.0,0.384805205681,1.77961196447
2017-09-01 09:17:43.869446,10554.5,148.0,-0.80487804878,2.28213797128,1.03052220833,0.0,66.0,159.0,1.18736004095,1.86339260262
2017-09-01 09:17:44.119476,10555.5,51.0,0.964601769912,2.38875065805,1.73812804468,0.0,39.0,61.0,1.56784651814,3.07497260849
2017-09-01 09:17:44.619406,10554.5,-96.0,-0.727272727273,1.97902715145,-1.32909345829,-1.0,-18.0,-27.0,-1.56036750788,-1.71241513064
2017-09-01 09:17:47.369413,10553.5,-104.0,-0.733333333333,-1.64206758112,-1.00078441739,0.0,21.0,-13.0,0.29134454062,-0.968308751308
2017-09-01 09:17:53.619342,10552.5,-53.0,0.942857142857,-1.2899675625,-1.49997554548,0.0,20.0,-22.0,0.0,-0.70743402243
2017-09-01 09:17:57.244346,10553.5,18.0,-0.976744186047,-0.963752996019,-1.00010631613,0.0,9.0,8.0,0.0,0.218278062847
2017-09-01 09:17:57.369341,10552.5,3.0,0.941176470588,0.560892534269,-0.281496419866,0.0,0.0,0.0,0.0,0.0
2017-09-01 09:17:58.494375,10553.5,44.0,0.941176470588,0.615704459738,1.06193338971,0.0,9.0,30.0,0.0,0.0
2017-09-01 09:17:59.119370,10554.5,41.0,-0.913043478261,1.44433444479,1.27284630097,0.0,10.0,51.0,0.0,2.40474304592
2017-09-01 09:18:00.119366,10553.5,-54.0,-0.972972972973,-0.772890659144,-1.16001702713,0.0,-3.0,0.0,0.0,0.0
2017-09-01 09:18:00.744321,10554.5,27.0,0.918367346939,0.699746151042,1.16236523374,0.0,30.0,17.0,0.0,0.787092793402
2017-09-01 09:18:01.369389,10553.5,-98.0,0.967213114754,-1.23523310158,0.904461052848,0.0,-2.0,-7.0,0.0,0.0
2017-09-01 09:18:02.869356,10554.5,-95.0,0.977272727273,-1.63595558955,1.51139288954,1.0,2.0,-6.0,0.0,0.174806724372
2017-09-01 09:18:05.119399,10555.5,108.0,-0.953488372093,2.10485743503,1.5119154531,1.0,29.0,99.0,0.0,0.0
2017-09-01 09:18:05.369434,10556.5,63.0,0.982142857143,2.21634251195,1.64170167004,1.0,22.0,46.0,0.407882356868,1.14490536946
2017-09-01 09:18:09.869346,10555.5,-214.0,-0.988095238095,1.41014668173,-1.43564787075,0.0,10.0,17.0,-1.04360015324,2.79471501367
2017-09-01 09:18:17.494369,10554.5,-51.0,0.971830985915,1.00048054846,-1.49996904082,0.0,2.0,-24.0,-0.233075632496,-0.995887516445
2017-09-01 09:18:26.869465,10555.5,-108.0,-0.985507246377,-1.1307455014,-1.4944912161,-1.0,11.0,-1.0,-0.174806724372,0.67039275075
2017-09-01 09:18:34.119463,10554.5,100.0,-0.985815602837,0.629931938925,1.47098021206,-1.0,-20.0,-23.0,-0.174806724372,-1.6372334871
2017-09-01 09:18:34.869413,10555.5,16.0,-0.896103896104,1.15042030467,-0.693945230471,0.0,2.0,6.0,0.0,0.174806724372
2017-09-01 09:18:38.494412,10554.5,-60.0,-0.987179487179,-0.730485940578,1.46399935218,0.0,-7.0,-1.0,0.0,0.0
2017-09-01 09:18:39.494394,10555.5,-6.0,-0.987261146497,-0.690171857627,-0.494330892406,-1.0,3.0,0.0,0.0,0.0
2017-09-01 09:18:39.869409,10554.5,11.0,-0.987421383648,0.727307055965,-0.386277760926,-1.0,-2.0,15.0,0.0,0.69333516289
2017-09-01 09:18:46.119414,10555.5,-15.0,-0.988304093567,0.687963361112,-0.815485832431,0.0,17.0,22.0,0.0,1.08867474165
2017-09-01 09:18:46.744408,10554.5,2.0,-0.988304093567,0.492202271049,-0.637218854337,0.0,-2.0,0.0,0.0,0.0
2017-09-01 09:18:49.994463,10555.5,-12.0,0.963636363636,0.527230764467,-0.889672463187,0.0,10.0,4.0,0.0,0.058268908124
2017-09-01 09:18:51.744447,10554.5,1.0,-0.98773006135,0.505906056086,-0.695244889498,0.0,-5.0,1.0,0.0,-0.233075632496
2017-09-01 09:18:52.244472,10555.5,89.0,-0.802197802198,0.987468949474,1.32763561794,0.0,1.0,17.0,0.0,0.0
2017-09-01 09:18:52.619529,10556.5,64.0,-0.910112359551,1.83627882932,1.39481961207,0.0,53.0,89.0,0.587781151102,2.3083117859
2017-09-01 09:18:56.244447,10557.5,100.0,-0.986754966887,1.43454536541,0.699339260372,0.0,49.0,-8.0,0.669430653943,-0.596552576235
2017-09-01 09:18:56.369449,10556.5,-3.0,0.944444444444,0.248483911092,0.495998556419,0.0,-1.0,0.0,0.0,0.0
2017-09-01 09:18:57.869409,10557.5,9.0,-0.985185185185,0.452523675293,0.387572141494,0.0,11.0,13.0,0.174806724372,0.514792780293
2017-09-01 09:18:58.869425,10556.5,-19.0,-0.985611510791,-0.578764558831,0.626399432042,0.0,-2.0,0.0,0.0,0.0
2017-09-01 09:19:00.869472,10557.5,-18.0,-0.93006993007,-0.22303915939,0.489480799022,0.0,12.0,1.0,0.0,0.233075632496
2017-09-01 09:19:01.744406,10556.5,-4.0,-0.986111111111,-0.154111699931,0.714997598811,0.0,-8.0,-6.0,0.0,-0.407882356868
2017-09-01 09:19:05.244457,10555.5,-64.0,0.953488372093,-1.17778779133,-1.49877369478,0.0,-21.0,-3.0,-0.669430653943,0.378680425842
2017-09-01 09:19:05.744448,10554.5,-189.0,0.9,-1.91177104559,-1.35069657149,0.0,-7.0,-40.0,-0.517066177446,0.0
2017-09-01 09:19:06.244448,10555.5,9.0,0.965517241379,-0.700668947979,-0.511960172829,0.0,3.0,5.0,0.0,0.0
2017-09-01 09:19:11.244480,10554.5,76.0,0.984,0.496297071425,1.00340385106,0.0,-4.0,2.0,0.0,0.0
2017-09-01 09:19:12.244464,10555.5,31.0,0.984,0.89037151746,1.20985072706,0.0,4.0,5.0,0.0,0.153922082272
2017-09-01 09:19:32.744547,10556.5,61.0,-0.984,1.2934847814,-1.49969497461,0.0,10.0,-5.0,0.174806724372,0.695257491034
2017-09-01 09:19:34.119537,10555.5,-20.0,-0.984,-0.687771166154,0.752099636918,0.0,-3.0,-5.0,0.0,-0.29134454062
2017-09-01 09:19:39.244515,10556.5,-19.0,-0.875,-0.816206135045,0.587783824026,0.0,6.0,4.0,0.0,0.453314741228
2017-09-01 09:19:44.869541,10557.5,109.0,0.923076923077,2.06932111933,0.99998254295,0.0,11.0,81.0,0.0,0.307844164545
2017-09-01 09:19:53.119597,10558.5,82.0,-0.988505747126,1.45089359088,0.390654416081,0.0,61.0,60.0,0.233075632496,2.30725080539
2017-09-01 09:19:53.244528,10557.5,-4.0,0.947368421053,-0.308343512585,0.303968749416,0.0,-1.0,0.0,0.0,0.0
2017-09-01 09:19:53.494536,10558.5,-5.0,-0.988439306358,0.507356998524,0.237531871512,0.0,1.0,2.0,0.0,0.0
2017-09-01 09:19:55.994568,10557.5,-13.0,-0.988304093567,0.597786845396,0.913922354171,0.0,-7.0,6.0,0.0,0.230883123408
2017-09-01 09:19:59.994645,10558.5,54.0,0.888888888889,1.03298076747,1.0001785424,0.0,21.0,48.0,0.0,0.344199447537
2017-09-01 09:20:01.994636,10557.5,72.0,0.942307692308,-1.02391741047,-1.3201516443,0.0,-6.0,-10.0,-0.521800076621,0.285930539413
2017-09-01 09:20:02.244558,10558.5,2.0,-0.980952380952,-0.0350953620868,-0.891150529956,0.0,2.0,2.0,0.0,0.0
2017-09-01 09:20:02.869544,10557.5,-3.0,-0.980952380952,-0.421294050866,-0.696371125486,0.0,-3.0,11.0,0.0,0.476550899022
2017-09-01 09:20:05.369571,10556.5,-108.0,0.941176470588,-1.25947576771,-1.48777543915,0.0,-25.0,-25.0,-0.270634593895,0.593680020473
2017-09-01 09:20:07.369626,10555.5,-81.0,0.965517241379,-1.37370027232,-1.49380172407,0.0,-19.0,-38.0,-0.349613448744,-3.10288243863
2017-09-01 09:20:08.369561,10556.5,-27.0,-0.96992481203,-1.00623453234,-0.630807144563,0.0,-3.0,10.0,0.0,0.612123842626
2017-09-01 09:20:08.494606,10555.5,-3.0,0.975,0.139407833195,1.74078015967,1.0,0.0,0.0,0.0,0.0
2017-09-01 09:20:08.619567,10556.5,15.0,-0.977272727273,0.310366233229,0.860390553292,0.0,2.0,0.0,0.0,0.0
2017-09-01 09:20:13.244598,10557.5,63.0,-0.977272727273,0.699243756945,0.92077347351,1.0,13.0,-3.0,0.0,1.38777878078e-17
2017-09-01 09:20:14.744609,10558.5,113.0,0.862068965517,1.7248183159,1.47815779001,1.0,14.0,41.0,0.174806724372,1.02065636506
2017-09-01 09:20:17.244583,10559.5,81.0,0.984732824427,1.73374848681,1.50113591565,1.0,63.0,144.0,1.52031363085,6.97470793904
2017-09-01 09:20:22.619682,10560.5,-82.0,-0.843971631206,1.84975144551,-1.10776129132,0.0,106.0,146.0,2.06380603286,8.91567020443
2017-09-01 09:20:22.869764,10561.5,185.0,0.890625,2.90339474065,1.83164590591,1.0,67.0,105.0,4.42571231633,4.59189012108
2017-09-01 09:20:23.244740,10562.5,114.0,0.982300884956,2.64776547312,1.08792928381,0.0,60.0,45.0,2.98733852649,0.523742963447
2017-09-01 09:20:23.619602,10561.5,-138.0,-0.936507936508,1.40616843213,0.672905603616,0.0,-3.0,0.0,-0.0676586484738,0.0
2017-09-01 09:20:24.494661,10560.5,-74.0,-0.929824561404,-1.02265497491,-1.29836090345,0.0,9.0,2.0,0.0,0.0
2017-09-01 09:20:25.869589,10559.5,-114.0,-0.955555555556,-1.42169899767,-0.82548170104,0.0,0.0,0.0,-0.381240719217,0.167110355578
2017-09-01 09:20:27.494639,10560.5,63.0,0.948717948718,1.67581932105,1.1090658709,0.0,11.0,30.0,0.0,0.509024393095
2017-09-01 09:20:28.744604,10559.5,84.0,0.987341772152,1.20876698644,0.539822036471,0.0,-4.0,-7.0,0.0,-0.131028262406
2017-09-01 09:20:28.994614,10560.5,-112.0,-0.972789115646,-1.12578426484,-1.37182270983,0.0,2.0,-2.0,0.0,0.0
2017-09-01 09:20:29.119601,10559.5,-1.0,0.948717948718,0.0,1.42807630806,1.0,-2.0,5.0,0.0,0.153922082272
2017-09-01 09:20:29.994619,10560.5,94.0,-0.984375,-0.61656280864,-0.884081803652,0.0,4.0,3.0,0.0,0.0
2017-09-01 09:20:30.119686,10559.5,43.0,0.975,-0.281554994178,0.945209386132,0.0,-1.0,-2.0,0.0,0.0
2017-09-01 09:20:30.869690,10560.5,-42.0,-0.984,0.672917141238,-1.00323780877,0.0,3.0,7.0,0.0,0.0
2017-09-01 09:20:32.494662,10559.5,37.0,0.987878787879,0.717443309512,1.06855183732,1.0,21.0,15.0,0.0,0.0
2017-09-01 09:20:32.994658,10560.5,-41.0,0.988165680473,-1.20398492554,-1.77378331807,1.0,4.0,-6.0,0.0,-0.174806724372
2017-09-01 09:20:36.994640,10561.5,61.0,-0.977777777778,1.22308538306,1.49601800632,1.0,4.0,36.0,0.0,0.0769610411361
2017-09-01 09:20:37.619639,10560.5,-55.0,0.961538461538,0.699125949727,-1.0551565338,0.0,1.0,-3.0,0.0,-0.153922082272
2017-09-01 09:20:43.619628,10561.5,-150.0,0.987577639752,-1.1237856042,1.46193573539,1.0,14.0,-10.0,0.0,-0.90190044246
2017-09-01 09:20:50.744628,10560.5,-150.0,-0.987804878049,-1.19499835773,-1.50225709879,0.0,-9.0,-16.0,0.0,0.959107104454
2017-09-01 09:20:51.369644,10561.5,-9.0,-0.976331360947,-0.26175546845,-0.668247281066,0.0,4.0,1.0,0.0,0.0
2017-09-01 09:20:51.619644,10560.5,-14.0,-0.582938388626,-0.0106016817831,-0.0221801906828,0.0,-4.0,0.0,0.0,0.0
2017-09-01 09:21:01.619660,10559.5,-84.0,-0.983870967742,-0.937206331014,-1.33588327303,0.0,-29.0,-25.0,-1.15441561704,1.04765826494
2017-09-01 09:21:14.869666,10558.5,58.0,0.986111111111,-0.656476753491,-1.37186445728,1.0,-36.0,-62.0,-0.594092551497,-1.83104806284
2017-09-01 09:21:15.369678,10559.5,-1.0,0.986111111111,-0.417531730237,0.540738882126,1.0,2.0,-1.0,0.0,0.0
2017-09-01 09:21:16.244683,10558.5,-1.0,0.986111111111,-0.446580036801,0.606560975876,1.0,-1.0,-1.0,0.0,0.0
2017-09-01 09:21:20.494701,10559.5,55.0,0.986486486486,-0.498773791561,-1.32326205997,1.0,2.0,-12.0,0.0,-0.0560763990365
2017-09-01 09:21:25.619702,10558.5,61.0,0.986301369863,1.02697603669,1.01349194623,1.0,-11.0,6.0,0.0,0.0
2017-09-01 09:21:29.244667,10559.5,50.0,0.979381443299,-0.541682168469,-1.3067245686,0.0,15.0,0.0,0.0,-0.0530987312982
2017-09-01 09:21:49.494814,10560.5,58.0,-0.946666666667,1.03939865993,0.835932989315,0.0,46.0,46.0,0.6398733077,0.172607607747
2017-09-01 09:21:52.119797,10561.5,233.0,0.859649122807,1.69571796898,1.50309527001,1.0,25.0,44.0,0.135317296948,1.07519281399
2017-09-01 09:22:07.369791,10560.5,-17.0,0.975609756098,-0.522470908115,0.890674044062,1.0,25.0,19.0,-0.202975945421,0.922503510602
2017-09-01 09:22:15.869750,10561.5,61.0,0.975609756098,-1.21467360271,1.49997349544,0.0,13.0,16.0,0.226657370614,0.48229142412
2017-09-01 09:22:20.744777,10560.5,46.0,0.987012987013,0.65714158845,0.589943326302,1.0,-8.0,-9.0,0.0,0.111123815041
2017-09-01 09:22:23.244765,10561.5,-3.0,0.987012987013,-0.544958981182,0.461037645649,1.0,6.0,-8.0,0.0,-0.233075632496
2017-09-01 09:22:23.744761,10560.5,-1.0,0.986754966887,-0.460445586294,0.688279288526,0.0,-1.0,-1.0,0.0,0.0
2017-09-01 09:22:24.244757,10561.5,-1.0,0.986754966887,-0.481587560022,0.537758892254,0.0,2.0,0.0,0.0,0.0
2017-09-01 09:22:24.744754,10560.5,-2.0,0.973684210526,-0.379768925168,0.613548652716,0.0,-1.0,0.0,0.0,0.0
2017-09-01 09:22:25.994745,10561.5,27.0,0.986666666667,0.343340675497,0.479462818016,0.0,3.0,1.0,0.0,0.0
2017-09-01 09:22:58.869911,10560.5,-42.0,0.987804878049,-0.731432465307,-1.49993112666,1.0,-24.0,-25.0,0.113383210353,-0.364444348814
2017-09-01 09:23:02.369948,10559.5,-160.0,0.987804878049,-1.95355409011,-1.5043248461,0.0,-73.0,-39.0,-1.7615312277,0.804936711322
2017-09-01 09:23:06.119945,10558.5,-94.0,0.931034482759,-1.75205690258,-0.99998403973,0.0,-38.0,-90.0,-1.03894003583,1.37985988018
2017-09-01 09:23:06.619854,10559.5,-130.0,0.931034482759,-1.44694420838,0.922855550096,0.0,5.0,16.0,0.0,0.566643426535
2017-09-01 09:23:07.869809,10558.5,98.0,0.987341772152,-0.976415515511,0.722286775946,1.0,-9.0,-7.0,0.0,0.0
2017-09-01 09:23:09.744829,10559.5,-95.0,0.987341772152,-0.603416016233,-1.41082347524,1.0,-8.0,-5.0,-0.285930539413,0.0
2017-09-01 09:23:10.369838,10558.5,-2.0,0.985294117647,0.557098381436,0.744085921618,1.0,-3.0,0.0,0.0,0.0
2017-09-01 09:23:11.119869,10559.5,8.0,0.985401459854,0.609854346226,0.581413815068,1.0,2.0,-1.0,0.0,0.0
2017-09-01 09:23:14.744826,10558.5,23.0,0.985401459854,0.615469962987,0.685850514033,0.0,-13.0,-4.0,0.0,0.0
